experiment;day;individual;mm2;condition;feedingreg;reltime
200d_starved;30;109;0,480975793;1;starving;30
200d_starved;30;110;0,467963774;1;starving;30
200d_starved;30;111;0,495746193;1;starving;30
200d_starved;30;112;1,366379196;1;starving;30
200d_starved;40;1;0,640167878;1;starving;40
200d_starved;40;2;0,634423834;1;starving;40
200d_starved;40;3;0,955504189;1;starving;40
200d_starved;40;4;0,690692023;1;starving;40
200d_starved;40;5;0,735354899;1;starving;40
200d_starved;40;6;1,224653694;1;starving;40
200d_starved;40;7;0,95573864;1;starving;40
200d_starved;40;8;1,545382373;1;starving;40
200d_starved;40;9;0,583899689;1;starving;40
200d_starved;40;10;0,570770445;1;starving;40
200d_starved;40;11;0,459992447;1;starving;40
200d_starved;40;12;0,566198655;1;starving;40
200d_starved;40;13;0,723984035;1;starving;40
200d_starved;40;14;0,676859427;1;starving;40
200d_starved;40;15;0,462571406;1;starving;40
200d_starved;40;16;0,684947979;1;starving;40
200d_starved;40;17;1,11786136;1;starving;40
200d_starved;40;18;0,334795726;1;starving;40
200d_starved;40;19;0,682720696;1;starving;40
200d_starved;40;20;0,69713942;1;starving;40
200d_starved;40;21;1,049636181;1;starving;40
200d_starved;40;22;0,749421946;1;starving;40
200d_starved;40;23;0,59609113;1;starving;40
200d_starved;40;24;1,234617853;1;starving;40
200d_starved;40;25;0,351090056;1;starving;40
200d_starved;40;26;1,133335112;1;starving;40
200d_starved;40;27;1,106490497;1;starving;40
200d_starved;40;28;0,626100831;1;starving;40
200d_starved;40;29;0,750945876;1;starving;40
200d_starved;40;30;0,760675584;1;starving;40
200d_starved;40;31;0,34335318;1;starving;40
200d_starved;40;32;1,183976483;1;starving;40
200d_starved;40;33;0,837927119;1;starving;40
200d_starved;40;34;0,422714772;1;starving;40
200d_starved;40;35;0,578976223;1;starving;40
200d_starved;40;36;0,715426581;1;starving;40
200d_starved;40;37;0,694560461;1;starving;40
200d_starved;40;38;0,643919091;1;starving;40
200d_starved;40;39;0,402552004;1;starving;40
200d_starved;40;40;0,503014167;1;starving;40
200d_starved;40;41;0,794436497;1;starving;40
200d_starved;40;42;0,700890633;1;starving;40
200d_starved;40;43;1,600126632;1;starving;40
200d_starved;40;44;0,756572695;1;starving;40
200d_starved;40;45;1,264744779;1;starving;40
200d_starved;40;46;0,54416028;1;starving;40
200d_starved;40;47;0,462688631;1;starving;40
200d_starved;40;48;0,505827576;1;starving;40
200d_starved;40;49;0,479686314;1;starving;40
200d_starved;40;50;0,509930465;1;starving;40
200d_starved;40;51;0,570184318;1;starving;40
200d_starved;40;52;0,547559817;1;starving;40
200d_starved;40;53;0,436078467;1;starving;40
200d_starved;40;54;0,564674724;1;starving;40
200d_starved;40;55;0,696436068;1;starving;40
200d_starved;40;56;0,480506891;1;starving;40
200d_starved;40;57;0,918695415;1;starving;40
200d_starved;40;58;0,550842128;1;starving;40
200d_starved;40;59;0,456592911;1;starving;40
200d_starved;40;60;0,213819119;1;starving;40
200d_starved;40;61;0,667950297;1;starving;40
200d_starved;40;62;0,677680005;1;starving;40
200d_starved;40;63;0,610509854;1;starving;40
200d_starved;40;64;0,634892736;1;starving;40
200d_starved;40;65;0,305372152;1;starving;40
200d_starved;40;66;0,458468517;1;starving;40
200d_starved;40;67;0,450379965;1;starving;40
200d_starved;40;68;0,375355713;1;starving;40
200d_starved;40;69;0,514971157;1;starving;40
200d_starved;40;70;0,330927288;1;starving;40
200d_starved;40;71;0,621763491;1;starving;40
200d_starved;40;72;0,712027045;1;starving;40
200d_starved;40;73;0,632665453;1;starving;40
200d_starved;40;74;0,165756708;1;starving;40
200d_starved;40;75;0,97203297;1;starving;40
200d_starved;40;76;0,715192131;1;starving;40
200d_starved;40;77;0,468667126;1;starving;40
200d_starved;40;78;0,367384386;1;starving;40
200d_starved;40;79;0,265867194;1;starving;40
200d_starved;40;80;0,662909605;1;starving;40
200d_starved;40;81;0,832417525;1;starving;40
200d_starved;40;82;0,603945231;1;starving;40
200d_starved;40;83;0,360350862;1;starving;40
200d_starved;40;84;0,40724102;1;starving;40
200d_starved;40;85;0,448621584;1;starving;40
200d_starved;40;86;0,889389067;1;starving;40
200d_starved;40;87;0,56350247;1;starving;40
200d_starved;40;88;0,456592911;1;starving;40
200d_starved;40;89;0,582844661;1;starving;40
200d_starved;40;90;0,328700006;1;starving;40
200d_starved;40;91;0,218859811;1;starving;40
200d_starved;40;92;0,276769156;1;starving;40
200d_starved;40;93;0,298338629;1;starving;40
200d_starved;40;94;0,277355283;1;starving;40
200d_starved;40;95;0,531617163;1;starving;40
200d_starved;40;96;0,847070699;1;starving;40
200d_starved;40;97;0,430334423;1;starving;40
200d_starved;40;98;0,318735847;1;starving;40
200d_starved;40;99;0,711089242;1;starving;40
200d_starved;40;100;0,637471694;1;starving;40
200d_starved;40;101;0,610978755;1;starving;40
200d_starved;40;102;0,378286347;1;starving;40
200d_starved;40;103;0,354255142;1;starving;40
200d_starved;40;104;1,288424309;1;starving;40
200d_starved;40;106;0,300448686;1;starving;40
200d_starved;40;107;0,370315021;1;starving;40
200d_starved;40;108;0,409233852;1;starving;40
200d_starved;40;109;0,20971623;1;starving;40
200d_starved;40;110;0,253089626;1;starving;40
200d_starved;40;111;0,177127571;1;starving;40
200d_starved;40;112;0,295056317;1;starving;40
200d_starved;40;113;0,458468517;1;starving;40
200d_starved;40;114;0,213232992;1;starving;40
200d_starved;40;115;0,240312058;1;starving;40
200d_starved;40;116;0,276769156;1;starving;40
200d_starved;40;117;0,454951755;1;starving;40
200d_starved;40;118;0,411578359;1;starving;40
200d_starved;40;119;0,185919475;1;starving;40
200d_starved;40;120;0,223783278;1;starving;40
200d_starved;40;121;0,200689875;1;starving;40
200d_starved;40;122;0,310881746;1;starving;40
200d_starved;40;123;0,313343479;1;starving;40
200d_starved;40;124;1,121143671;1;starving;40
200d_starved;40;125;0,209012878;1;starving;40
200d_starved;40;126;0,276769156;1;starving;40
200d_starved;40;127;0,200338199;1;starving;40
200d_starved;40;128;0,149345152;1;starving;40
200d_starved;50;1;0,534430573;1;starving;50
200d_starved;50;2;0,319908101;1;starving;50
200d_starved;50;3;0,327644977;1;starving;50
200d_starved;50;4;0,551662706;1;starving;50
200d_starved;50;5;0,815068167;1;starving;50
200d_starved;50;6;0,873798089;1;starving;50
200d_starved;50;7;0,841092204;1;starving;50
200d_starved;50;8;0,796312104;1;starving;50
200d_starved;50;9;0,284154356;1;starving;50
200d_starved;50;10;0,474645622;1;starving;50
200d_starved;50;11;0,604883035;1;starving;50
200d_starved;50;12;0,312405676;1;starving;50
200d_starved;50;13;0,333271796;1;starving;50
200d_starved;50;14;0,601835174;1;starving;50
200d_starved;50;15;0,578038419;1;starving;50
200d_starved;50;16;0,654703827;1;starving;50
200d_starved;50;17;0,219797614;1;starving;50
200d_starved;50;18;0,339250291;1;starving;50
200d_starved;50;19;0,371721725;1;starving;50
200d_starved;50;20;0,665723014;1;starving;50
200d_starved;50;21;0,278527537;1;starving;50
200d_starved;50;22;0,406654893;1;starving;50
200d_starved;50;23;0,476755679;1;starving;50
200d_starved;50;24;0,306075505;1;starving;50
200d_starved;50;25;0,215108599;1;starving;50
200d_starved;50;26;0,506882605;1;starving;50
200d_starved;50;27;0,883527797;1;starving;50
200d_starved;50;28;0,447214879;1;starving;50
200d_starved;50;29;0,285678286;1;starving;50
200d_starved;50;30;0,320611453;1;starving;50
200d_starved;50;31;0,433265057;1;starving;50
200d_starved;50;32;0,337023009;1;starving;50
200d_starved;50;33;0,48742319;1;starving;50
200d_starved;50;34;0,281809848;1;starving;50
200d_starved;50;35;0,484492555;1;starving;50
200d_starved;50;36;0,908848482;1;starving;50
200d_starved;50;37;0,972619097;1;starving;50
200d_starved;50;38;0,20514444;1;starving;50
200d_starved;50;39;0,255082458;1;starving;50
200d_starved;50;40;0,397628538;1;starving;50
200d_starved;50;41;0,446745978;1;starving;50
200d_starved;50;42;0,250041766;1;starving;50
200d_starved;50;43;0,222493798;1;starving;50
200d_starved;50;44;0,764544022;1;starving;50
200d_starved;50;45;0,424824829;1;starving;50
200d_starved;50;46;0,26598442;1;starving;50
200d_starved;50;47;0,18275439;1;starving;50
200d_starved;50;48;0,412516163;1;starving;50
200d_starved;50;49;0,19166352;1;starving;50
200d_starved;50;50;0,605351936;1;starving;50
200d_starved;50;51;0,190022364;1;starving;50
200d_starved;50;52;0,358709707;1;starving;50
200d_starved;50;53;0,504303646;1;starving;50
200d_starved;50;54;0,241249861;1;starving;50
200d_starved;50;55;0,180409882;1;starving;50
200d_starved;50;56;0,168804568;1;starving;50
200d_starved;50;57;0,183574967;1;starving;50
200d_starved;50;58;0,446980429;1;starving;50
200d_starved;50;59;0,460109673;1;starving;50
200d_starved;50;60;0,271962915;1;starving;50
200d_starved;50;61;0,164350003;1;starving;50
200d_starved;50;62;0,244766623;1;starving;50
200d_starved;50;63;0,388602182;1;starving;50
200d_starved;50;64;0,315219085;1;starving;50
200d_starved;50;65;0,26164708;1;starving;50
200d_starved;50;66;0,155792549;1;starving;50
200d_starved;50;67;0,296814698;1;starving;50
200d_starved;50;68;0,204441088;1;starving;50
200d_starved;50;69;0,217687557;1;starving;50
200d_starved;50;70;0,256840839;1;starving;50
200d_starved;50;71;0,567605359;1;starving;50
200d_starved;50;72;0,396573509;1;starving;50
200d_starved;50;73;0,41181281;1;starving;50
200d_starved;50;74;0,281458172;1;starving;50
200d_starved;50;75;0,103275572;1;starving;50
200d_starved;50;76;0,333506247;1;starving;50
200d_starved;50;77;0,127892905;1;starving;50
200d_starved;50;78;0,417205178;1;starving;50
200d_starved;50;79;0,381216982;1;starving;50
200d_starved;50;80;0,315687987;1;starving;50
200d_starved;50;81;0,479686314;1;starving;50
200d_starved;50;82;0,71038589;1;starving;50
200d_starved;50;83;0,506179253;1;starving;50
200d_starved;50;84;0,525990344;1;starving;50
200d_starved;50;85;0,225307208;1;starving;50
200d_starved;50;86;0,384616519;1;starving;50
200d_starved;50;87;0,757862174;1;starving;50
200d_starved;50;88;0,643919091;1;starving;50
200d_starved;50;89;0,424473153;1;starving;50
200d_starved;50;90;0,427169337;1;starving;50
200d_starved;50;91;0,505124224;1;starving;50
200d_starved;50;92;0,369846119;1;starving;50
200d_starved;50;93;0,505944802;1;starving;50
200d_starved;50;94;0,575107784;1;starving;50
200d_starved;50;95;0,200103748;1;starving;50
200d_starved;50;96;0,5276315;1;starving;50
200d_starved;50;97;0,403138131;1;starving;50
200d_starved;50;98;0,580031251;1;starving;50
200d_starved;50;99;0,346869942;1;starving;50
200d_starved;50;100;0,420018588;1;starving;50
200d_starved;50;101;0,385788773;1;starving;50
200d_starved;50;102;0,394346226;1;starving;50
200d_starved;50;103;0,284506032;1;starving;50
200d_starved;50;104;0,412047261;1;starving;50
200d_starved;50;105;0,347807745;1;starving;50
200d_starved;50;106;0,618950082;1;starving;50
200d_starved;50;107;0,407944372;1;starving;50
200d_starved;50;108;0,412164486;1;starving;50
200d_starved;50;109;0,55283496;1;starving;50
200d_starved;50;110;0,434788988;1;starving;50
200d_starved;50;111;0,558227328;1;starving;50
200d_starved;50;112;0,189084561;1;starving;50
200d_starved;50;113;0,258247544;1;starving;50
200d_starved;50;114;0,291891232;1;starving;50
200d_starved;50;115;0,455186206;1;starving;50
200d_starved;50;116;0,356013523;1;starving;50
200d_starved;50;117;0,329051682;1;starving;50
200d_starved;50;118;0,213350218;1;starving;50
200d_starved;50;119;0,162005495;1;starving;50
200d_starved;50;120;0,357889129;1;starving;50
200d_starved;50;121;0,363398722;1;starving;50
200d_starved;50;122;0,124493369;1;starving;50
200d_starved;50;123;0,257895867;1;starving;50
200d_starved;50;124;0,24687668;1;starving;50
200d_starved;50;125;0,228706744;1;starving;50
200d_starved;50;126;0,134691978;1;starving;50
200d_starved;50;127;0,428693267;1;starving;50
200d_starved;50;128;0,444284244;1;starving;50
200d_starved;50;129;0,284857708;1;starving;50
200d_starved;50;130;0,163529425;1;starving;50
200d_starved;50;131;0,535602827;1;starving;50
200d_starved;50;132;0,255199683;1;starving;50
200d_starved;50;133;0,189436237;1;starving;50
200d_starved;50;134;0,20666837;1;starving;50
200d_starved;50;135;0,22730004;1;starving;50
200d_starved;50;136;0,51743289;1;starving;50
200d_starved;80;1;0,232692408;1;starving;80
200d_starved;80;2;0,388367731;1;starving;80
200d_starved;80;3;0,257778642;1;starving;80
200d_starved;80;4;0,26469494;1;starving;80
200d_starved;80;5;0,197290339;1;starving;80
200d_starved;80;6;0,224252179;1;starving;80
200d_starved;80;7;0,195531958;1;starving;80
200d_starved;80;8;0,149462378;1;starving;80
200d_starved;80;9;0,270438985;1;starving;80
200d_starved;80;10;0,320845904;1;starving;80
200d_starved;80;11;0,323424863;1;starving;80
200d_starved;80;12;0,293532387;1;starving;80
200d_starved;80;13;0,142311629;1;starving;80
200d_starved;80;14;0,286147188;1;starving;80
200d_starved;80;15;0,133168048;1;starving;80
200d_starved;80;16;0,23187183;1;starving;80
200d_starved;80;17;0,379224151;1;starving;80
200d_starved;80;18;0,410992232;1;starving;80
200d_starved;80;19;0,066232348;1;starving;80
200d_starved;80;20;0,111833026;1;starving;80
200d_starved;80;21;0,204675538;1;starving;80
200d_starved;80;22;0,065294545;1;starving;80
200d_starved;80;23;0,328348329;1;starving;80
200d_starved;80;24;0,261295404;1;starving;80
200d_starved;80;25;0,153916943;1;starving;80
200d_starved;80;26;0,330341161;1;starving;80
200d_starved;80;27;0,139615445;1;starving;80
200d_starved;80;28;0,070569687;1;starving;80
200d_starved;80;29;0,258013093;1;starving;80
200d_starved;80;30;0,177830923;1;starving;80
200d_starved;80;31;0,225424433;1;starving;80
200d_starved;80;32;0,224955532;1;starving;80
200d_starved;80;33;0,283216553;1;starving;80
200d_starved;80;34;0,213115767;1;starving;80
200d_starved;80;35;0,282630426;1;starving;80
200d_starved;80;36;0,254730782;1;starving;80
200d_starved;80;37;0,206902821;1;starving;80
200d_starved;80;38;0,170562949;1;starving;80
200d_starved;80;39;0,478162383;1;starving;80
200d_starved;80;40;0,197876466;1;starving;80
200d_starved;80;41;0,524349189;1;starving;80
200d_starved;80;42;0,195180282;1;starving;80
200d_starved;80;43;0,267860026;1;starving;80
200d_starved;80;44;0,31967365;1;starving;80
200d_starved;80;45;0,361523116;1;starving;80
200d_starved;80;46;0,2155775;1;starving;80
200d_starved;80;47;0,306544406;1;starving;80
200d_starved;80;48;0,204558313;1;starving;80
200d_starved;80;49;0,220618192;1;starving;80
200d_starved;80;50;0,621646266;1;starving;80
200d_starved;80;51;0,161184917;1;starving;80
200d_starved;80;52;0,162591622;1;starving;80
200d_starved;80;53;0,079127141;1;starving;80
200d_starved;80;54;0,242187665;1;starving;80
200d_starved;80;55;0,253206852;1;starving;80
200d_starved;80;56;0,131057991;1;starving;80
200d_starved;80;57;0,199634847;1;starving;80
200d_starved;80;58;0,164818904;1;starving;80
200d_starved;80;59;0,331161739;1;starving;80
200d_starved;80;60;0,223079925;1;starving;80
200d_starved;80;61;0,30033146;1;starving;80
200d_starved;80;62;0,12625175;1;starving;80
200d_starved;80;63;0,147000644;1;starving;80
200d_starved;80;64;0,156144225;1;starving;80
200d_starved;80;65;0,260709277;1;starving;80
200d_starved;80;66;0,332099542;1;starving;80
200d_starved;80;67;0,398566341;1;starving;80
200d_starved;80;68;0,305606603;1;starving;80
200d_starved;80;69;0,34921445;1;starving;80
200d_starved;80;70;0,218742586;1;starving;80
200d_starved;80;71;0,235036916;1;starving;80
200d_starved;80;72;0,208075075;1;starving;80
200d_starved;80;73;0,249455639;1;starving;80
200d_starved;80;74;0,121093832;1;starving;80
200d_starved;80;75;0,270087308;1;starving;80
200d_starved;80;76;0,153565267;1;starving;80
200d_starved;80;77;0,224134954;1;starving;80
200d_starved;80;78;0,328231104;1;starving;80
200d_starved;80;79;0,228237843;1;starving;80
200d_starved;80;80;0,272549042;1;starving;80
200d_starved;80;81;0,352965662;1;starving;80
200d_starved;80;82;0,215460275;1;starving;80
200d_starved;80;83;0,181582136;1;starving;80
200d_starved;80;84;0,12929961;1;starving;80
200d_starved;80;85;0,331630641;1;starving;80
200d_starved;80;86;0,284740483;1;starving;80
200d_starved;80;87;0,088739623;1;starving;80
200d_starved;80;88;0,096359274;1;starving;80
200d_starved;80;89;0,230816801;1;starving;80
200d_starved;80;90;0,309592266;1;starving;80
200d_starved;80;91;0,242422115;1;starving;80
200d_starved;80;92;0,105268404;1;starving;80
